"","var","m","tag","estimate","source","group","term","std.error","statistic","p.value","conf.low","conf.high","df","outcome","n","cat"
"1","All","Leaving 1 out","All",0.806962525870568,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","All","Leaving 1 out","All",0.81401664733708,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","All","Leaving 1 out","All",0.799171204390882,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","All","Leaving 1 out","All",0.795166338105285,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","All","Leaving 1 out","All",0.805975431682019,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","All","Leaving 1 out","All",0.814005664733091,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","All","Leaving 1 out","All",0.796150034494449,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","All","Leaving 1 out","All",0.805661667726778,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","All","Leaving 1 out","All",0.79790226389978,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","All","Leaving 1 out","All",0.798694636673903,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","All","Leaving 1 out","All",0.80440305517379,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","All","Leaving 1 out","All",0.805886224960967,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","All","Leaving 1 out","All",0.788951638316433,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","All","Leaving 2 out","All",0.819891158647846,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","All","Leaving 2 out","All",0.803696129979225,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","All","Leaving 2 out","All",0.799327184940326,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","All","Leaving 2 out","All",0.811118923387631,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","All","Leaving 2 out","All",0.819879177625211,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","All","Leaving 2 out","All",0.80040030827404,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","All","Leaving 2 out","All",0.810776635436517,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","All","Leaving 2 out","All",0.802311831261642,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","All","Leaving 2 out","All",0.803176237924302,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","All","Leaving 2 out","All",0.809403603560556,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","All","Leaving 2 out","All",0.811021606964801,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","All","Leaving 2 out","All",0.792547512443414,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","All","Leaving 2 out","All",0.811391535215604,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","All","Leaving 2 out","All",0.807022590176657,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","All","Leaving 2 out","All",0.818814328624093,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","All","Leaving 2 out","All",0.827574582861525,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","All","Leaving 2 out","All",0.808095713510391,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","All","Leaving 2 out","All",0.818472040672818,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","All","Leaving 2 out","All",0.810007236497978,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","All","Leaving 2 out","All",0.810871643160625,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","All","Leaving 2 out","All",0.817099008796924,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","All","Leaving 2 out","All",0.818717012201122,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","All","Leaving 2 out","All",0.80024291767973,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","All","Leaving 2 out","All",0.790827561507995,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","All","Leaving 2 out","All",0.802619299955479,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","All","Leaving 2 out","All",0.811379554192964,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","All","Leaving 2 out","All",0.79190068484182,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","All","Leaving 2 out","All",0.802277012004233,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","All","Leaving 2 out","All",0.793812207829384,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","All","Leaving 2 out","All",0.794676614492097,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","All","Leaving 2 out","All",0.800903980128451,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","All","Leaving 2 out","All",0.802521983532501,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","All","Leaving 2 out","All",0.784047889011207,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","All","Leaving 2 out","All",0.798250354916557,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","All","Leaving 2 out","All",0.807010609154065,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","All","Leaving 2 out","All",0.787531739802889,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","All","Leaving 2 out","All",0.797908066965342,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","All","Leaving 2 out","All",0.78944326279046,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","All","Leaving 2 out","All",0.790307669453188,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","All","Leaving 2 out","All",0.796535035089482,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","All","Leaving 2 out","All",0.798153038493637,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","All","Leaving 2 out","All",0.779678943972269,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","All","Leaving 2 out","All",0.81880234760139,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","All","Leaving 2 out","All",0.799323478250182,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","All","Leaving 2 out","All",0.809699805412689,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","All","Leaving 2 out","All",0.801235001237913,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","All","Leaving 2 out","All",0.80209940790053,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","All","Leaving 2 out","All",0.808326773536832,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","All","Leaving 2 out","All",0.809944776941004,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","All","Leaving 2 out","All",0.791470682419555,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","All","Leaving 2 out","All",0.808083732487784,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","All","Leaving 2 out","All",0.818460059650196,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","All","Leaving 2 out","All",0.809995255475364,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","All","Leaving 2 out","All",0.810859662138028,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","All","Leaving 2 out","All",0.817087027774339,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","All","Leaving 2 out","All",0.818705031178501,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","All","Leaving 2 out","All",0.80023093665706,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","All","Leaving 2 out","All",0.798981190299099,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","All","Leaving 2 out","All",0.790516386124215,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","All","Leaving 2 out","All",0.791380792786791,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","All","Leaving 2 out","All",0.797608158423114,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","All","Leaving 2 out","All",0.799226161827379,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","All","Leaving 2 out","All",0.780752067305915,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","All","Leaving 2 out","All",0.800892713286627,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","All","Leaving 2 out","All",0.801757119949297,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","All","Leaving 2 out","All",0.807984485585643,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","All","Leaving 2 out","All",0.809602488989773,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","All","Leaving 2 out","All",0.791128394468442,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","All","Leaving 2 out","All",0.793292315774458,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","All","Leaving 2 out","All",0.79951968141081,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","All","Leaving 2 out","All",0.801137684814991,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","All","Leaving 2 out","All",0.78266359029361,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","All","Leaving 2 out","All",0.800384088073383,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","All","Leaving 2 out","All",0.802002091477612,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","All","Leaving 2 out","All",0.783527996956267,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","All","Leaving 2 out","All",0.80822945711394,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","All","Leaving 2 out","All",0.789755362592524,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","All","Leaving 2 out","All",0.79137336599671,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","By gender","Leaving 1 out","Female",0.797286277942079,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","By gender","Leaving 1 out","Male",0.831796253695598,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","By gender","Leaving 1 out","Female",0.807677627434779,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","By gender","Leaving 1 out","Male",0.840670570461754,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","By gender","Leaving 1 out","Female",0.789248241212183,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","By gender","Leaving 1 out","Male",0.824375946521437,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","By gender","Leaving 1 out","Female",0.785754513132287,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","By gender","Leaving 1 out","Male",0.817852514544043,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","By gender","Leaving 1 out","Female",0.798491728375831,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","By gender","Leaving 1 out","Male",0.829000489435152,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","By gender","Leaving 1 out","Female",0.792121817218076,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","By gender","Leaving 1 out","Male",0.826466070132405,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","By gender","Leaving 1 out","Female",0.783622995502554,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","By gender","Leaving 1 out","Male",0.821421350615061,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","By gender","Leaving 1 out","Female",0.796018915933943,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","By gender","Leaving 1 out","Male",0.831095435766323,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","By gender","Leaving 1 out","Female",0.786121967277233,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","By gender","Leaving 1 out","Male",0.826466070132405,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","By gender","Leaving 1 out","Female",0.791957262614696,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","By gender","Leaving 1 out","Male",0.821103796220971,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","By gender","Leaving 1 out","Female",0.796761898496059,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","By gender","Leaving 1 out","Male",0.829002840544246,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","By gender","Leaving 1 out","Female",0.796049459790795,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","By gender","Leaving 1 out","Male",0.832091400549884,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","By gender","Leaving 1 out","Female",0.776470918904426,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","By gender","Leaving 1 out","Male",0.812716173102115,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","By education","Leaving 1 out","More than Secondary",0.772984446805557,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","By education","Leaving 1 out","Up to Secondary",0.803991131130933,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","By education","Leaving 1 out","More than Secondary",0.790207103145674,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","By education","Leaving 1 out","Up to Secondary",0.807381500258821,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","By education","Leaving 1 out","More than Secondary",0.763201161828401,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","By education","Leaving 1 out","Up to Secondary",0.791575065040391,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","By education","Leaving 1 out","More than Secondary",0.764953988334273,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","By education","Leaving 1 out","Up to Secondary",0.787780662634372,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","By education","Leaving 1 out","More than Secondary",0.767491903298996,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","By education","Leaving 1 out","Up to Secondary",0.803461015700654,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","By education","Leaving 1 out","More than Secondary",0.779647956175658,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","By education","Leaving 1 out","Up to Secondary",0.81327508448555,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","By education","Leaving 1 out","More than Secondary",0.762282658622234,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","By education","Leaving 1 out","Up to Secondary",0.789649284454594,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","By education","Leaving 1 out","More than Secondary",0.78245373874193,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","By education","Leaving 1 out","Up to Secondary",0.797688862397469,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","By education","Leaving 1 out","More than Secondary",0.770896890831972,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","By education","Leaving 1 out","Up to Secondary",0.792610831425847,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","By education","Leaving 1 out","More than Secondary",0.779692020983112,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","By education","Leaving 1 out","Up to Secondary",0.789719365411657,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","By education","Leaving 1 out","More than Secondary",0.776655166892777,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","By education","Leaving 1 out","Up to Secondary",0.797276482191873,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","By education","Leaving 1 out","More than Secondary",0.77367882142369,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","By education","Leaving 1 out","Up to Secondary",0.797673571375571,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","By education","Leaving 1 out","More than Secondary",0.77367882142369,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","By education","Leaving 1 out","Up to Secondary",0.797673571375571,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","By age","Leaving 1 out","25-54 yr",0.817261865103985,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","By age","Leaving 1 out","55+ yr",0.796144057034921,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","By age","Leaving 1 out","<25 yr",0.834312342353383,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","By age","Leaving 1 out","25-54 yr",0.827328171539035,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","By age","Leaving 1 out","55+ yr",0.808895679396521,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","By age","Leaving 1 out","<25 yr",0.833780196532036,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","By age","Leaving 1 out","25-54 yr",0.807143555510098,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","By age","Leaving 1 out","55+ yr",0.786859823053184,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","By age","Leaving 1 out","<25 yr",0.832343935782729,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","By age","Leaving 1 out","25-54 yr",0.804527388070764,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","By age","Leaving 1 out","55+ yr",0.778235689678463,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","By age","Leaving 1 out","<25 yr",0.811970042523555,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","By age","Leaving 1 out","25-54 yr",0.816064777772435,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","By age","Leaving 1 out","55+ yr",0.78915787806824,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","By age","Leaving 1 out","<25 yr",0.824429238075487,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","By age","Leaving 1 out","25-54 yr",0.811028003722267,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","By age","Leaving 1 out","55+ yr",0.790857278865125,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","By age","Leaving 1 out","<25 yr",0.827639205646594,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","By age","Leaving 1 out","25-54 yr",0.805132800542316,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","By age","Leaving 1 out","55+ yr",0.779943006751635,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","By age","Leaving 1 out","<25 yr",0.827520281758005,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","By age","Leaving 1 out","25-54 yr",0.814777442909478,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","By age","Leaving 1 out","55+ yr",0.796290312140855,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","By age","Leaving 1 out","<25 yr",0.833289431099574,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","By age","Leaving 1 out","25-54 yr",0.806694963691762,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","By age","Leaving 1 out","55+ yr",0.790857278865125,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","By age","Leaving 1 out","<25 yr",0.825125992264878,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","By age","Leaving 1 out","25-54 yr",0.808571805130415,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","By age","Leaving 1 out","55+ yr",0.796647091783341,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","By age","Leaving 1 out","<25 yr",0.822807175057132,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","By age","Leaving 1 out","25-54 yr",0.813618235390049,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","By age","Leaving 1 out","55+ yr",0.795898597311492,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","By age","Leaving 1 out","<25 yr",0.831943947327658,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","By age","Leaving 1 out","25-54 yr",0.814250771537337,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","By age","Leaving 1 out","55+ yr",0.795206164646373,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","By age","Leaving 1 out","<25 yr",0.840158907921727,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","By age","Leaving 1 out","25-54 yr",0.796964267469034,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","By age","Leaving 1 out","55+ yr",0.776151767651338,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","By age","Leaving 1 out","<25 yr",0.813988977062962,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","By gender","Leaving 2 out","Female",0.814914115252932,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","By gender","Leaving 2 out","Male",0.848171274457446,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","By gender","Leaving 2 out","Female",0.794641790408046,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","By gender","Leaving 2 out","Male",0.830066136745964,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","By gender","Leaving 2 out","Female",0.790798689520056,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","By gender","Leaving 2 out","Male",0.822817878993319,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","By gender","Leaving 2 out","Female",0.804809626288026,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","By gender","Leaving 2 out","Male",0.8352045177612,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","By gender","Leaving 2 out","Female",0.797286277942079,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","By gender","Leaving 2 out","Male",0.831796253695598,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","By gender","Leaving 2 out","Female",0.7884540201274,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","By gender","Leaving 2 out","Male",0.82678325240555,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","By gender","Leaving 2 out","Female",0.802089532602012,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","By gender","Leaving 2 out","Male",0.837532235907006,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","By gender","Leaving 2 out","Female",0.79120288907954,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","By gender","Leaving 2 out","Male",0.831796253695598,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","By gender","Leaving 2 out","Female",0.797621713950763,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","By gender","Leaving 2 out","Male",0.826430414189901,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","By gender","Leaving 2 out","Female",0.802906813420303,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","By gender","Leaving 2 out","Male",0.835207130104662,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","By gender","Leaving 2 out","Female",0.802123130844569,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","By gender","Leaving 2 out","Male",0.838638863444277,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","By gender","Leaving 2 out","Female",0.780586735869483,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","By gender","Leaving 2 out","Male",0.817110832946739,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","By gender","Leaving 2 out","Female",0.80607227484999,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","By gender","Leaving 2 out","Male",0.839926488708341,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","By gender","Leaving 2 out","Female",0.802229173962063,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","By gender","Leaving 2 out","Male",0.832678230955673,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","By gender","Leaving 2 out","Female",0.816240110730004,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","By gender","Leaving 2 out","Male",0.84506486972354,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","By gender","Leaving 2 out","Female",0.807677627434779,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","By gender","Leaving 2 out","Male",0.840670570461754,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","By gender","Leaving 2 out","Female",0.799884504569386,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","By gender","Leaving 2 out","Male",0.836643604367923,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","By gender","Leaving 2 out","Female",0.813520017043962,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","By gender","Leaving 2 out","Male",0.84739258786936,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","By gender","Leaving 2 out","Female",0.802633373521522,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
